Лог очищен: 2026-05-21 17:55:22
2026-05-21 17:55:22.597 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Weapon+grip+type HTTP/2.0" 200 None

2026-05-21 18:08:48.414 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_SmallBody.label

2026-05-21 18:08:48.414 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_SmallBody.description

2026-05-21 18:08:48.414 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_SmallBody.labelShortAdj

2026-05-21 18:08:48.681 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:48.822 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=small+body HTTP/2.0" 200 None

2026-05-21 18:08:48.913 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_SmallBody.label] 'small body' -> 'маленькое тело'

2026-05-21 18:08:48.914 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_SmallBody.label with original comment

2026-05-21 18:08:49.181 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:49.325 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Small%2C+compact+body+that+dodges+better+but+hits+weaker+and+carries+less. HTTP/2.0" 200 None

2026-05-21 18:08:49.417 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_SmallBody.description] 'Small, compact body that dodges better but hits weaker and carries less.' -> 'Небольшое, компактное тело, которое лучше уклоняется, но бьет слабее и несет меньше энергии.'

2026-05-21 18:08:49.417 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_SmallBody.description with original comment

2026-05-21 18:08:49.682 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:49.818 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=small-bodied HTTP/2.0" 200 None

2026-05-21 18:08:49.947 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_SmallBody.labelShortAdj] 'small-bodied' -> 'маленький'

2026-05-21 18:08:49.947 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_SmallBody.labelShortAdj with original comment

2026-05-21 18:08:49.948 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_Nimble.label

2026-05-21 18:08:49.948 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_Nimble.description

2026-05-21 18:08:49.948 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_Nimble.labelShortAdj

2026-05-21 18:08:50.182 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:50.322 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=nimble HTTP/2.0" 200 None

2026-05-21 18:08:50.410 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_Nimble.label] 'nimble' -> 'проворный'

2026-05-21 18:08:50.411 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_Nimble.label with original comment

2026-05-21 18:08:50.682 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:50.825 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Carriers+of+this+gene+have+heightened+sensory+receptor+sensitivity%2C+allowing+them+to+better+detect+nearby+threats+and+evade+close-range+attacks+more+effectively. HTTP/2.0" 200 None

2026-05-21 18:08:50.980 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_Nimble.description] 'Carriers of this gene have heightened sensory receptor sensitivity, allowing them to better detect nearby threats and evade close-range attacks more effectively.' -> 'Носители этого гена обладают повышенной чувствительностью сенсорных рецепторов, что позволяет им лучше обнаруживать ближайшие угрозы и более эффективно уклоняться от атак с близкого расстояния.'

2026-05-21 18:08:50.981 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_Nimble.description with original comment

2026-05-21 18:08:51.181 | DEBUG    | translation.translator:translate:285 | Кэш-попадание: 'nimble...'

2026-05-21 18:08:51.181 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_Nimble.labelShortAdj] 'nimble' -> 'проворный'

2026-05-21 18:08:51.182 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_Nimble.labelShortAdj with original comment

2026-05-21 18:08:51.183 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_PoorEyesight.label

2026-05-21 18:08:51.183 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_PoorEyesight.description

2026-05-21 18:08:51.183 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_PoorEyesight.labelShortAdj

2026-05-21 18:08:51.684 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:51.826 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=poor+eyesight HTTP/2.0" 200 None

2026-05-21 18:08:51.922 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_PoorEyesight.label] 'poor eyesight' -> 'плохое зрение'

2026-05-21 18:08:51.922 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_PoorEyesight.label with original comment

2026-05-21 18:08:52.183 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:52.326 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Carriers+of+this+gene+have+difficulty+with+precision+aiming%2C+resulting+in+slower+aim+time+and+research+speed. HTTP/2.0" 200 None

2026-05-21 18:08:52.455 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_PoorEyesight.description] 'Carriers of this gene have difficulty with precision aiming, resulting in slower aim time and research speed.' -> 'Носители этого гена испытывают трудности с точным прицеливанием, что приводит к замедлению времени прицеливания и скорости исследования.'

2026-05-21 18:08:52.456 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_PoorEyesight.description with original comment

2026-05-21 18:08:52.682 | DEBUG    | translation.translator:translate:285 | Кэш-попадание: 'poor eyesight...'

2026-05-21 18:08:52.682 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_PoorEyesight.labelShortAdj] 'poor eyesight' -> 'плохое зрение'

2026-05-21 18:08:52.683 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_PoorEyesight.labelShortAdj with original comment

2026-05-21 18:08:52.683 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_FragilePain.label

2026-05-21 18:08:52.683 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_FragilePain.description

2026-05-21 18:08:52.684 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_FragilePain.labelShortAdj

2026-05-21 18:08:53.184 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:53.318 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=fragile+pain+threshold HTTP/2.0" 200 None

2026-05-21 18:08:53.419 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_FragilePain.label] 'fragile pain threshold' -> 'хрупкий болевой порог'

2026-05-21 18:08:53.419 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_FragilePain.label with original comment

2026-05-21 18:08:53.684 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:53.825 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Carriers+of+this+gene+have+a+lower+pain+shock+threshold+and+go+down+more+easily+from+injuries. HTTP/2.0" 200 None

2026-05-21 18:08:53.955 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_FragilePain.description] 'Carriers of this gene have a lower pain shock threshold and go down more easily from injuries.' -> 'Носители этого гена имеют более низкий порог болевого шока и легче теряют сознание от травм.'

2026-05-21 18:08:53.956 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_FragilePain.description with original comment

2026-05-21 18:08:54.184 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:54.323 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=fragile HTTP/2.0" 200 None

2026-05-21 18:08:54.403 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_FragilePain.labelShortAdj] 'fragile' -> 'хрупкий'

2026-05-21 18:08:54.403 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_FragilePain.labelShortAdj with original comment

2026-05-21 18:08:54.403 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_GoodGardening.label

2026-05-21 18:08:54.404 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_GoodGardening.description

2026-05-21 18:08:54.404 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_GoodGardening.labelShortAdj

2026-05-21 18:08:54.684 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:54.822 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=good+gardening HTTP/2.0" 200 None

2026-05-21 18:08:54.930 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_GoodGardening.label] 'good gardening' -> 'хорошее садоводство'

2026-05-21 18:08:54.931 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_GoodGardening.label with original comment

2026-05-21 18:08:55.184 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:55.328 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Carriers+of+this+gene+work+more+efficiently+with+plants. HTTP/2.0" 200 None

2026-05-21 18:08:55.397 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_GoodGardening.description] 'Carriers of this gene work more efficiently with plants.' -> 'Носители этого гена более эффективно работают с растениями.'

2026-05-21 18:08:55.397 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_GoodGardening.description with original comment

2026-05-21 18:08:55.685 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:55.834 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=green+thumb HTTP/2.0" 200 None

2026-05-21 18:08:55.937 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_GoodGardening.labelShortAdj] 'green thumb' -> 'зеленый палец'

2026-05-21 18:08:55.937 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_GoodGardening.labelShortAdj with original comment

2026-05-21 18:08:55.938 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Skin_PureWhite.label

2026-05-21 18:08:55.938 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Skin_PureWhite.description

2026-05-21 18:08:55.939 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Skin_PureWhite.labelShortAdj

2026-05-21 18:08:55.939 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Skin_PureWhite.skinColorOverride

2026-05-21 18:08:56.186 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:56.324 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=pure+white+skin HTTP/2.0" 200 None

2026-05-21 18:08:56.453 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Skin_PureWhite.label] 'pure white skin' -> 'чистая белая кожа'

2026-05-21 18:08:56.454 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Skin_PureWhite.label with original comment

2026-05-21 18:08:56.686 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:56.833 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Carriers+of+this+gene+have+pure+white+skin+characteristic+of+ratkin. HTTP/2.0" 200 None

2026-05-21 18:08:56.939 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Skin_PureWhite.description] 'Carriers of this gene have pure white skin characteristic of ratkin.' -> 'Носители этого гена имеют чисто-белую кожу, характерную для крыс.'

2026-05-21 18:08:56.939 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Skin_PureWhite.description with original comment

2026-05-21 18:08:57.186 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:57.328 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=snow-white HTTP/2.0" 200 None

2026-05-21 18:08:57.462 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Skin_PureWhite.labelShortAdj] 'snow-white' -> 'чистый белый цвет'

2026-05-21 18:08:57.463 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Skin_PureWhite.labelShortAdj with original comment

2026-05-21 18:08:57.686 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:57.823 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=%28255%2C+255%2C+255%29 HTTP/2.0" 200 None

2026-05-21 18:08:57.892 | DEBUG    | translation.translator:translate:346 | Перевод не содержит кириллицы, пропускаем: '(255, 255, 255)...'

2026-05-21 18:08:57.892 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Skin_PureWhite.skinColorOverride] '(255, 255, 255)' -> '(255, 255, 255)'

2026-05-21 18:08:57.892 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:557 |   Пропущен технический тег RK_Skin_PureWhite.skinColorOverride: '(255, 255, 255)'

2026-05-21 18:08:57.893 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_LargeEars.label

2026-05-21 18:08:57.893 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_LargeEars.description

2026-05-21 18:08:57.893 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_LargeEars.labelShortAdj

2026-05-21 18:08:57.894 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_LargeEars.iconColor

2026-05-21 18:08:58.186 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:58.322 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=large+round+ears HTTP/2.0" 200 None

2026-05-21 18:08:58.414 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_LargeEars.label] 'large round ears' -> 'большие круглые уши'

2026-05-21 18:08:58.414 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_LargeEars.label with original comment

2026-05-21 18:08:58.687 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:58.835 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Carriers+of+this+gene+have+distinctively+large%2C+round+ears+that+give+them+enhanced+hearing+and+an+unmistakably+ratkin+appearance. HTTP/2.0" 200 None

2026-05-21 18:08:58.979 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_LargeEars.description] 'Carriers of this gene have distinctively large, round ears that give them enhanced hearing and an unmistakably ratkin appearance.' -> 'Носители этого гена имеют особенно большие круглые уши, которые придают им улучшенный слух и безошибочно крысиный вид.'

2026-05-21 18:08:58.980 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_LargeEars.description with original comment

2026-05-21 18:08:59.187 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:08:59.328 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=big-eared HTTP/2.0" 200 None

2026-05-21 18:08:59.964 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_LargeEars.labelShortAdj] 'big-eared' -> 'ушастый'

2026-05-21 18:08:59.965 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_LargeEars.labelShortAdj with original comment

2026-05-21 18:08:59.966 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:09:00.101 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=%280.75%2C+0.75%2C+0.75%29 HTTP/2.0" 200 None

2026-05-21 18:09:00.169 | DEBUG    | translation.translator:translate:346 | Перевод не содержит кириллицы, пропускаем: '(0.75, 0.75, 0.75)...'

2026-05-21 18:09:00.169 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_LargeEars.iconColor] '(0.75, 0.75, 0.75)' -> '(0.75, 0.75, 0.75)'

2026-05-21 18:09:00.170 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:557 |   Пропущен технический тег RK_Gene_LargeEars.iconColor: '(0.75, 0.75, 0.75)'

2026-05-21 18:09:00.170 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_ThinTail.label

2026-05-21 18:09:00.170 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_ThinTail.description

2026-05-21 18:09:00.171 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_ThinTail.labelShortAdj

2026-05-21 18:09:00.171 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_ThinTail.iconColor

2026-05-21 18:09:00.467 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:09:00.610 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=thin+tail HTTP/2.0" 200 None

2026-05-21 18:09:00.714 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_ThinTail.label] 'thin tail' -> 'тонкий хвост'

2026-05-21 18:09:00.715 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_ThinTail.label with original comment

2026-05-21 18:09:00.967 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:09:01.110 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Carriers+of+this+gene+have+a+long%2C+thin%2C+hairless+tail+that+helps+with+balance+and+is+a+signature+feature+of+ratkin+anatomy. HTTP/2.0" 200 None

2026-05-21 18:09:01.181 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_ThinTail.description] 'Carriers of this gene have a long, thin, hairless tail that helps with balance and is a signature feature of ratkin anatomy.' -> 'Носители этого гена имеют длинный, тонкий, безволосый хвост, который помогает сохранять равновесие и являеться характерной особенностью анатомии крыс.'

2026-05-21 18:09:01.181 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_ThinTail.description with original comment

2026-05-21 18:09:01.467 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:09:01.610 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=thin-tailed HTTP/2.0" 200 None

2026-05-21 18:09:01.697 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_ThinTail.labelShortAdj] 'thin-tailed' -> 'тонкохвостый'

2026-05-21 18:09:01.697 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_ThinTail.labelShortAdj with original comment

2026-05-21 18:09:01.967 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:09:02.104 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=%280.75%2C+0.75%2C+0.75%29 HTTP/2.0" 200 None

2026-05-21 18:09:02.226 | DEBUG    | translation.translator:translate:346 | Перевод не содержит кириллицы, пропускаем: '(0.75, 0.75, 0.75)...'

2026-05-21 18:09:02.227 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_ThinTail.iconColor] '(0.75, 0.75, 0.75)' -> '(0.75, 0.75, 0.75)'

2026-05-21 18:09:02.227 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:557 |   Пропущен технический тег RK_Gene_ThinTail.iconColor: '(0.75, 0.75, 0.75)'

2026-05-21 18:09:02.228 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_CuteFace.label

2026-05-21 18:09:02.228 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_CuteFace.description

2026-05-21 18:09:02.228 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Gene_CuteFace.labelShortAdj

2026-05-21 18:09:02.467 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:09:02.609 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=cute+face HTTP/2.0" 200 None

2026-05-21 18:09:02.722 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_CuteFace.label] 'cute face' -> 'милое личико'

2026-05-21 18:09:02.723 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_CuteFace.label with original comment

2026-05-21 18:09:02.967 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:09:03.110 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Carriers+of+this+gene+have+an+adorable+facial+structure+with+rounded+features%2C+button+nose%2C+and+expressive+eyes+that+make+them+appear+endearing+and+approachable. HTTP/2.0" 200 None

2026-05-21 18:09:03.448 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_CuteFace.description] 'Carriers of this gene have an adorable facial structure with rounded features, button nose, and expressive eyes that make them appear endearing and approachable.' -> 'Носители этого гена имеют очаровательную структуру лица с округлыми чертами, носом-пуговкой и выразительными глазами, которые делают их милыми и доступными.'

2026-05-21 18:09:03.448 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_CuteFace.description with original comment

2026-05-21 18:09:03.468 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 18:09:03.614 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=cute-faced HTTP/2.0" 200 None

2026-05-21 18:09:03.798 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Gene_CuteFace.labelShortAdj] 'cute-faced' -> 'милое личико'

2026-05-21 18:09:03.798 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Gene_CuteFace.labelShortAdj with original comment

2026-05-21 18:09:03.806 | DEBUG    | verification.xml_parser:write_tree_pretty:603 | Wrote pretty XML: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\GeneDef\CustomGeneDefs.xml

2026-05-21 18:09:03.807 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:601 | Файл обновлён: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\GeneDef\CustomGeneDefs.xml

2026-05-21 18:09:03.807 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:280 | Processing file: XenotypeDefs.xml (1 defs)

2026-05-21 18:09:03.807 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_XenoType_Ratkin.label
